"num_critic_for_reviews","duration","director_facebook_likes","gross","num_voted_users","facenumber_in_poster","num_user_for_reviews","language","country","content_rating","imdb_score","movie_facebook_likes","length_of_title","years","average_actor_likes","genres_new"
222,85,57,27024,55597,0,148,"Spanish","Spain","R",6.6,4000,7,9,17,"Horror"
9,105,12,531806,548,9,6,"English","USA","PG",3.4,277,16,8,15,"Musical"
119,129,131,159600000,175607,0,252,"English","USA","PG",8.3,0,9,45,659,"Comedy"
90,125,46,58800000,40511,0,213,"English","UK","PG",7.2,0,16,37,307,"Biography"
62,116,0,50382128,10472,0,202,"English","USA","PG-13",5.6,0,26,13,673,"Comedy"
71,105,96,35811509,43013,0,104,"English","Australia","PG-13",7.7,0,5,22,279,"Biography"
364,90,23000,24475193,190494,1,314,"English","USA","R",6.6,33000,7,5,14231,"Comedy"
122,111,72,6200756,96129,0,488,"English","USA","R",7.4,5000,11,17,10574,"Comedy"
100,91,14,1292119,14786,1,144,"English","UK","R",7.1,0,4,17,5183,"Biography"
112,97,25,3629758,44151,0,110,"French","France","PG-13",7.9,0,10,14,220,"Drama"
67,92,9,6239558,5548,0,67,"English","Canada","R",6.7,352,14,15,306,"Comedy"
91,104,10,1056102,18792,0,153,"English","USA","R",6.6,1000,10,15,415,"Crime"
103,120,0,27545445,59524,2,418,"English","USA","R",7.9,0,18,29,607,"Drama"
27,99,56,56007,3754,3,69,"English","USA","R",4.9,113,11,17,1894,"Comedy"
205,93,592,611709,15267,1,41,"French","Finland","Not Rated",7.2,0,8,7,112,"Comedy"
192,99,929,753501,87244,0,664,"French","France","Not Rated",7.4,13000,12,16,37,"Crime"
72,99,17,22770,1658,0,12,"Japanese","Japan","Unrated",6.1,543,4,5,21,"Comedy"
33,157,85,2197331,70233,0,321,"Hindi","India","Not Rated",8.4,0,15,12,274,"Comedy"
48,96,3,27445,3788,5,31,"English","USA","R",5.3,1000,19,7,183,"Action"
65,96,136,766487,15315,4,117,"English","USA","R",5,915,7,11,1561,"Comedy"
29,90,222,18434,4471,2,47,"English","UK","R",7.7,484,22,19,1967,"Comedy"
284,100,77,1196752,79353,3,121,"Norwegian","Norway","R",7.6,23000,11,7,122,"Crime"
47,98,12,795126,4976,1,52,"English","Canada","PG-13",7.6,989,11,14,267,"Comedy"
24,128,4,563699,3266,0,27,"Hindi","India","R",6.2,421,13,7,234,"Action"
318,106,0,83574831,109214,0,269,"English","USA","PG-13",6.6,35000,20,5,651,"Fantasy"
250,95,163,87025093,188679,0,864,"English","USA","R",6.6,0,6,13,768,"Horror"
411,104,16,71897215,126893,0,440,"English","USA","PG-13",7.3,33000,19,2,4807,"Drama"
106,87,79,64267897,67992,0,327,"English","USA","R",6.6,0,18,16,396,"Comedy"
159,81,26,56536016,13523,0,95,"English","USA","PG-13",6.9,0,10,2,936,"Horror"
251,94,24,104007828,76828,0,314,"English","USA","R",5.8,24000,21,7,484,"Horror"
183,89,10,50820940,31915,0,159,"English","USA","PG-13",4.4,18000,5,4,754,"Fantasy"
131,88,55,44793200,49820,0,311,"English","USA","X",6.6,0,43,31,368,"Action"
297,108,0,43771291,79916,1,279,"English","USA","R",7.1,15000,8,3,673,"Mystery"
41,115,399,44456509,22105,1,81,"Spanish","Mexico","PG-13",7.6,14000,25,5,190,"Comedy"
248,96,24,53884821,51204,0,247,"English","USA","R",4.6,26000,21,6,156,"Horror"
42,135,28,36000000,6359,1,69,"English","USA","Unrated",6.8,0,8,65,474,"Drama"
91,93,54,34872293,30765,0,252,"English","USA","R",4.9,963,34,27,13733,"Comedy"
185,109,260,34468224,105568,2,533,"English","USA","R",7.3,0,7,15,3479,"Biography"
220,101,52,32453345,31791,0,155,"English","USA","R",5,10000,36,4,400,"Fantasy"
471,117,212,27296514,326494,0,340,"English","USA","R",8,65000,18,5,4965,"Biography"
152,83,26,25799043,28513,0,126,"English","USA","PG-13",5.2,0,18,3,3877,"Horror"
274,113,22000,25530884,845580,0,2067,"English","USA","R",8.5,40000,7,18,582,"Mystery"
336,104,59,27689474,85688,0,339,"English","USA","R",6.5,23000,6,5,527,"Horror"
174,97,0,24138847,114797,3,472,"English","USA","R",7.4,0,9,12,852,"Comedy"
151,110,335,21994911,98354,0,433,"English","UK","R",7.7,0,12,18,358,"Drama"
276,103,214,21501098,115813,1,216,"English","USA","PG-13",7.4,22000,16,5,2631,"Comedy"
12,94,0,19281235,3571,0,11,"English","USA","R",5.1,232,13,27,534,"Comedy"
28,77,0,19421271,2448,1,18,"English","USA","G",5,122,16,19,959,"Animation"
95,134,3000,20733485,11622,1,157,"English","USA","PG-13",7.2,1000,11,21,137,"Drama"
179,90,37,24809547,74875,1,115,"English","USA","R",6.4,11000,17,7,5000,"Comedy"
125,134,81,19097994,11744,0,49,"English","Canada","PG-13",7.1,0,4,2,705,"Biography"
22,104,0,23031390,4345,9,26,"English","USA","R",5.6,575,16,20,698,"Comedy"
92,95,596,16017403,17333,2,153,"English","USA","R",6.2,0,1,17,844,"Drama"
196,93,66,21197315,49948,0,211,"English","USA","R",6.1,14000,18,4,454,"Horror"
9,106,23,17382982,5975,0,33,"Spanish","USA","R",5.2,0,8,4,720,"Drama"
31,109,148,14821531,6915,2,209,"English","USA","R",7.3,599,11,21,953,"Drama"
309,101,25,18656400,86077,1,195,"English","USA","PG-13",7.5,45000,11,4,6474,"Drama"
129,100,6,14343976,22961,0,291,"English","USA","R",4.5,1000,48,29,373,"Adventure"
168,95,38,241437427,102071,3,756,"English","USA","PG",6.6,5000,24,16,376,"Comedy"
444,94,520,14123773,108683,4,561,"English","USA","R",5.3,25000,15,6,4028,"Crime"
123,93,13,15126948,20815,0,335,"English","USA","R",4.9,0,37,23,345,"Horror"
173,106,0,13622333,91377,1,385,"Spanish","Mexico","R",7.7,0,17,17,110,"Adventure"
246,99,1000,13464388,395921,6,859,"English","UK","R",8,19000,17,14,463,"Comedy"
74,82,7,13350177,7904,5,113,"English","USA","PG-13",3.8,562,29,10,883,"Drama"
68,135,407,13269963,23202,2,173,"English","USA","R",7.6,0,9,22,3767,"Drama"
144,88,27,17768000,29629,0,374,"English","USA","R",5.9,0,40,30,321,"Horror"
96,89,17,12947763,10624,0,125,"English","USA","R",6.2,0,16,32,322,"Horror"
42,110,272,14100000,14995,6,87,"English","USA","R",7.2,0,5,36,716,"Comedy"
29,107,8,12200000,7973,0,65,"English","USA","PG",6.3,0,17,35,531,"Action"
228,86,17,17683670,47227,0,323,"English","USA","PG-13",5.2,0,9,7,332,"Horror"
195,91,19,12055108,61151,0,134,"English","USA","R",6.9,0,17,10,721,"Comedy"
203,103,66,27285953,48675,0,214,"English","USA","R",6.8,16000,9,3,82,"Action"
59,92,89,11675178,9509,4,53,"English","USA","R",3.5,11000,21,2,597,"Comedy"
45,99,1000,10572742,2326,1,21,"English","USA","PG-13",6.1,738,17,9,612,"Drama"
12,96,23,9658370,1180,6,9,"English","USA","R",4.5,740,17,2,646,"Comedy"
29,82,99,9628751,5164,0,65,"English","USA","PG",5.9,207,18,18,61,"Action"
121,92,12,8786715,40274,5,324,"English","USA","PG-13",6.9,0,6,14,1544,"Comedy"
135,112,66,3432342,24921,2,166,"French","Canada","R",7.7,0,23,15,66,"Comedy"
56,90,23,6755271,7319,4,131,"English","USA","R",5.3,327,12,17,666,"Horror"
59,150,3,6157157,21416,1,198,"English","USA","PG-13",7,0,3,29,585,"Comedy"
61,90,4,6088249,67853,0,202,"English","USA","R",7,0,13,12,1164,"Comedy"
60,91,84,5480318,9427,0,79,"English","USA","R",6.6,462,22,20,783,"Comedy"
81,95,4000,5308707,15053,2,165,"English","USA","R",6.4,393,4,17,1640,"Comedy"
415,97,0,5009677,260607,0,485,"English","UK","R",7.9,47000,4,9,6315,"Drama"
43,90,7,4328294,2719,0,41,"English","USA","PG-13",5.4,249,26,12,1183,"Comedy"
7,41,0,4074023,296,0,4,"English","UK","",6.9,89,42,8,18,"Documentary"
120,112,460,4306697,26720,0,196,"English","Canada","R",7.7,920,19,21,762,"Drama"
195,122,22,3950029,12411,0,89,"French","France","PG-13",7.2,0,15,8,118,"Drama"
109,110,19,4040588,12233,0,89,"English","USA","PG-13",6.8,0,12,10,8539,"Comedy"
93,108,0,3049135,50197,2,265,"English","New Zealand","R",7.4,0,18,24,4840,"Biography"
12,121,35,4700361,2047,0,29,"English","USA","PG-13",4.6,0,20,3,1774,"Drama"
155,97,7,2711210,40305,1,86,"English","USA","R",6.4,0,18,8,3307,"Comedy"
81,116,52,1980338,12366,2,151,"English","USA","R",7,507,11,20,370,"Comedy"
204,94,122,1082044,281649,0,458,"English","Spain","R",7.7,21000,13,14,8120,"Drama"
19,103,261,1100000,3665,0,39,"English","USA","R",6.8,247,13,26,382,"Crime"
163,112,52,2445646,32382,1,99,"English","USA","R",7,13000,18,4,3884,"Biography"
248,91,263,2221809,40618,0,144,"English","USA","PG-13",7,0,11,8,483,"Drama"
39,98,13,296665,12675,1,158,"English","USA","R",6.3,0,13,15,1524,"Biography"
322,95,57,3219029,28845,0,125,"English","USA","R",7.1,10000,10,3,467,"Crime"
12,99,0,830210,1900,0,56,"English","USA","PG-13",4.4,0,33,4,458,"Drama"
83,91,0,1040879,54478,0,184,"English","USA","R",7.1,0,13,22,183,"Comedy"
37,97,18000,326308,6632,3,69,"English","USA","R",6.1,225,16,22,3992,"Crime"
16,136,0,240425,1311,0,25,"Hindi","India","",7.4,133,17,11,45,"Biography"
121,118,239,228830,3329,0,22,"English","USA","R",7.5,489,28,10,2,"Crime"
324,89,27,223615,127842,1,200,"English","Canada","R",7.6,49000,23,8,722,"Comedy"
27,90,6,124720,1560,0,15,"English","USA","PG",7.3,777,13,10,1647,"Drama"
31,90,204,99147,1884,3,28,"English","USA","R",6.2,69,11,20,798,"Drama"
133,90,0,65087,8824,0,108,"English","USA","R",6.2,559,8,11,129,"Crime"
13,103,34,16066,1207,0,44,"English","Germany","R",3.3,40,11,14,520,"Mystery"
44,105,0,37440,12672,1,60,"English","USA","R",7.5,0,10,4,549,"Comedy"
99,113,44,617228,6183,1,27,"Czech","Czech Republic","R",7.4,1000,28,12,26,"Comedy"
115,99,766,274385,29203,3,26,"German","Germany","",7.3,0,12,9,450,"Comedy"
104,148,0,24475416,72443,0,309,"English","USA","R",8,0,11,22,1196,"Drama"
303,93,0,47277326,138814,0,1516,"English","USA","R",5.9,0,6,13,860,"Horror"
122,94,187,1247453,11202,0,123,"English","UK","R",6.8,750,38,13,771,"Comedy"
359,121,337,1729969,68211,0,219,"English","USA","R",7.4,14000,12,7,495,"Drama"
130,118,7,1705139,4695,0,69,"English","USA","R",6.7,0,13,30,680,"Fantasy"
64,98,16,238774,9611,0,70,"English","UK","PG-13",6.8,864,15,12,3820,"Comedy"
159,101,365,8025872,19234,3,258,"English","USA","X",5.5,0,29,32,93,"Comedy"
440,90,0,778565,83234,1,475,"English","Denmark","R",5.7,30000,17,5,11476,"Crime"
96,105,11,1340891,18940,0,182,"English","UK","PG-13",7.8,2000,12,14,6027,"Drama"
87,100,3,513836,6304,1,21,"French","France","R",7.2,0,17,8,45,"Comedy"
121,97,4,434417,8867,1,65,"English","Spain","Not Rated",5.9,0,12,11,4859,"Drama"
43,100,0,728,2776,0,22,"English","New Zealand","",7.3,285,15,12,41,"Crime"
45,96,37,81200000,87739,0,133,"English","USA","R",6.7,0,14,34,701,"Comedy"
84,117,179,52700832,107923,4,197,"English","UK","R",7.1,0,27,24,546,"Comedy"
202,108,0,13060843,149528,0,454,"English","USA","R",7.7,0,9,16,8449,"Drama"
120,109,0,3798532,41138,0,208,"English","USA","R",7.4,2000,5,22,1189,"Crime"
234,102,0,3609278,573541,0,1916,"English","USA","R",8.4,38000,19,18,722,"Drama"
35,115,98,1687311,2412,3,40,"Spanish","Spain","PG-13",7.2,539,5,20,124,"Drama"
283,133,219,727883,580999,1,2110,"English","USA","R",8.1,33000,12,17,5545,"Drama"
16,105,5,1391770,1592,6,14,"Spanish","Mexico","PG-13",6,0,20,7,183,"Adventure"
54,122,4,713413,9171,1,68,"Dutch","Netherlands","R",7.8,689,9,21,16,"Crime"
92,106,68,410241,32357,0,199,"English","USA","R",6.8,3000,4,16,609,"Comedy"
159,98,377,278821,5465,1,37,"English","USA","R",6.5,0,19,9,910,"Comedy"
202,112,0,211667,53508,0,131,"Korean","South Korea","R",7.7,4000,14,13,294,"Crime"
50,120,0,706622,1213,2,17,"French","France","",6.4,0,15,8,15,"Biography"
54,99,0,92191,29463,1,84,"English","UK","R",6.5,0,12,17,9266,"Comedy"
98,110,143,49413,6919,0,26,"Cantonese","Hong Kong","R",7.3,528,6,12,109,"Action"
92,102,3,199652,7390,0,40,"English","Spain","R",6.6,0,10,7,501,"Action"
112,109,187,181655,35464,1,206,"Russian","Sweden","R",7.9,0,12,16,44,"Crime"
138,104,0,108229,30836,1,137,"English","USA","R",5.9,7000,10,9,5110,"Drama"
149,133,869,112000000,680041,0,760,"English","USA","R",8.7,32000,31,43,678,"Drama"
29,103,249,8691,4952,1,32,"English","USA","R",5.8,0,13,4,853,"Action"
111,112,63,26345,16445,4,99,"English","UK","R",6.1,0,11,6,1141,"Action"
149,89,143,6940281,43135,6,346,"English","UK","R",7.3,0,10,18,415,"Crime"
90,124,79,188870,13443,1,25,"Swedish","Sweden","R",6.7,0,10,8,219,"Action"
149,101,51,20772796,34232,1,346,"English","New Zealand","PG-13",7.6,0,11,16,158,"Drama"
12,133,12,199228,7295,0,49,"Hindi","India","",7.2,504,3,9,315,"Comedy"
256,111,456,34964818,39975,4,186,"English","USA","PG",5.8,24000,3,3,6984,"Adventure"
50,93,23,2542264,3407,1,48,"English","UK","PG-13",7.1,61,29,21,278,"Comedy"
232,104,335,1487477,47097,0,310,"Russian","Russia","R",6.5,0,11,14,53,"Fantasy"
63,112,277,62549000,41361,0,148,"English","UK","R",7.3,0,15,26,619,"Crime"
75,94,84,105500000,31260,0,152,"English","Canada","R",6.2,0,7,37,100,"Comedy"
274,90,0,101055,17478,0,159,"English","USA","R",5,0,20,9,469,"Horror"
265,101,0,44566004,321283,0,1848,"English","USA","R",7.8,17000,19,15,10670,"Drama"
154,93,11000,39200000,192940,0,491,"English","USA","PG",8.1,0,10,41,4088,"Comedy"
44,152,309,36000000,9456,0,107,"English","USA","Not Rated",6.7,625,26,66,181,"Drama"
314,150,0,65007045,128694,0,657,"English","UK","PG-13",6.1,51000,22,4,8213,"Action"
153,112,395,31252964,71495,1,522,"English","USA","R",7.1,0,14,17,4558,"Drama"
256,95,9,131175,30219,2,200,"English","USA","PG-13",5.6,22000,6,3,481,"Drama"
123,111,81,31968347,93894,0,286,"English","USA","R",7.6,0,17,23,4528,"Drama"
149,91,357,35385560,27198,1,131,"English","USA","R",4.6,8000,17,3,1264,"Mystery"
323,106,450,20803237,110616,1,291,"English","USA","R",7.1,16000,22,8,5904,"Comedy"
172,93,0,13008928,73501,0,333,"English","USA","R",7.3,27000,9,30,213,"Horror"
74,109,0,10941801,12059,0,486,"English","USA","Unrated",5.4,2000,28,14,648,"Comedy"
161,93,8,15152879,13506,0,68,"English","France","PG-13",4,0,25,5,15314,"Drama"
548,165,0,25359200,266020,0,836,"English","USA","R",8,92000,7,4,183,"Drama"
177,96,11000,10515579,66840,0,248,"English","UK","PG-13",6.7,0,5,12,6611,"Comedy"
230,119,13000,180011740,177729,0,1368,"English","USA","PG-13",5.7,0,18,17,742,"Action"
27,93,69,10097096,5612,2,38,"English","USA","R",4.6,842,8,17,274,"Comedy"
22,82,69,9821335,1415,1,10,"English","USA","R",4,118,9,18,743,"Comedy"
157,101,47,8243880,28714,1,215,"English","USA","R",7,762,10,15,567,"Crime"
125,81,5,7825820,13086,0,156,"English","USA","R",5.9,576,18,12,16830,"Crime"
10,82,7,7557877,2129,0,37,"English","USA","R",4.6,138,14,23,286,"Comedy"
160,107,0,14637490,16411,2,136,"English","USA","R",4.8,0,15,8,476,"Horror"
300,105,171,7159147,120189,0,308,"Spanish","Spain","R",7.5,11000,13,11,266,"Drama"
69,86,89,17314483,14621,2,48,"English","USA","R",4.7,0,17,4,737,"Comedy"
143,110,675,6525762,44339,2,425,"English","USA","R",6.7,0,23,16,5982,"Comedy"
46,90,0,4613815,19622,0,58,"English","USA","R",6,931,18,12,507,"Comedy"
51,110,99,4301331,78241,6,177,"English","USA","R",6.7,0,10,23,1978,"Comedy"
163,104,30,4046737,67949,1,390,"English","USA","R",7.1,15000,9,16,493,"Comedy"
52,96,2,3713002,3611,1,62,"English","USA","R",2.7,131,15,15,324,"Documentary"
40,110,0,3468572,10073,0,78,"English","USA","R",7.3,816,10,30,401,"Drama"
50,84,378,2892582,22697,0,202,"English","USA","R",7.6,0,19,22,755,"Comedy"
45,94,24,2800000,4377,3,85,"English","USA","R",5.8,309,11,19,668,"Comedy"
121,93,131,2426851,16224,1,76,"English","USA","R",6.5,830,11,11,233,"Comedy"
114,96,101,1325073,18762,0,91,"English","USA","R",6.6,708,11,13,398,"Comedy"
116,101,21,864959,20275,0,151,"English","UK","PG",6.9,0,10,13,291,"Adventure"
115,102,330,2601847,22457,0,69,"None","USA","PG-13",8.5,26000,7,7,16,"Documentary"
15,87,101,800000,2308,0,35,"English","USA","R",4.8,550,14,31,540,"Adventure"
122,83,19,1429260,45293,1,71,"English","USA","PG-13",6.6,0,21,7,651,"Drama"
41,99,60,562059,8535,4,113,"English","USA","R",7,872,16,16,696,"Drama"
31,106,81,399793,2877,0,70,"English","USA","R",5.4,111,28,19,1166,"Drama"
232,117,234,371897,36494,2,118,"English","USA","R",6.9,11000,3,5,4407,"Drama"
43,99,13,302204,6705,3,53,"English","UK","PG",6.6,167,13,21,277,"Comedy"
68,102,212,354704,2705,0,38,"English","USA","R",5.9,314,6,31,3609,"Crime"
51,85,0,265107,4617,1,93,"English","Australia","Unrated",6.3,614,18,18,643,"Comedy"
33,86,8,185577,2133,1,31,"English","UK","R",6.3,182,13,19,608,"Comedy"
26,120,45,100412,2112,0,7,"German","Mexico","PG-13",7.7,0,15,5,259,"Drama"
109,106,0,58214,34224,0,137,"English","USA","R",7,10000,5,8,282,"Crime"
34,103,272,75078,1398,4,26,"English","USA","R",6.3,132,20,18,419,"Comedy"
31,93,12,64359,811,1,26,"English","UK","R",5.9,108,12,20,207,"Comedy"
141,112,105,317125,23334,0,87,"English","Australia","R",6.2,0,5,5,8249,"Drama"
64,113,58,146402,9913,1,38,"Spanish","Spain","R",7.7,0,18,16,122,"Comedy"
215,98,53,18469,34263,1,141,"English","USA","R",6.5,0,10,8,278,"Drama"
12,92,19,12836,1686,1,28,"English","USA","R",5.8,161,33,21,6453,"Biography"
70,106,19,20262,1738,2,10,"Portuguese","Brazil","Unrated",6.1,278,12,4,208,"Drama"
36,93,55,4063,2086,3,20,"English","Canada","R",5.2,657,11,6,80,"Drama"
157,226,149,198655278,215340,1,706,"English","USA","G",8.2,16000,18,79,378,"Drama"
31,104,10,143653,1177,0,10,"English","UK","PG-13",6,0,13,4,313,"Biography"
53,152,541,14873,5294,2,67,"English","USA","Approved",6.8,251,12,53,545,"Adventure"
21,107,24,8000000,3167,0,90,"English","USA","Passed",7,456,18,68,201,"Biography"
246,97,69,304137,55982,0,148,"English","UK","R",7.3,17000,10,8,295,"Comedy"
78,95,89,37606,31836,0,90,"English","Canada","R",6.8,0,8,9,668,"Comedy"
41,102,136,2956000,3258,0,54,"English","USA","Approved",7.1,359,10,70,72,"Adventure"
61,99,29,19959,3579,2,14,"English","Iceland","R",6.9,0,14,9,82,"Drama"
112,109,13,2706659,17770,0,172,"English","UK","R",6.9,0,16,12,1425,"Comedy"
349,113,174,61094903,210548,3,332,"English","UK","PG-13",6.9,29000,7,7,5223,"Action"
122,91,11,45857453,82232,3,174,"English","UK","R",7.2,0,14,21,671,"Comedy"
134,88,104,83400000,160281,0,427,"English","USA","PG",7.8,16000,9,38,507,"Comedy"
20,97,473,27900000,74626,1,157,"English","USA","R",7.3,8000,6,23,724,"Comedy"
28,97,117,27900000,39508,2,96,"English","USA","R",7.5,0,17,25,663,"Crime"
95,85,10,14000000,15956,0,118,"English","USA","R",6,1000,11,31,1150,"Comedy"
425,92,22,25138292,66483,0,452,"English","USA","R",6.8,43000,9,3,333,"Horror"
19,93,0,10305534,1721,2,38,"English","USA","R",3.9,280,17,20,274,"Comedy"
43,96,0,9449219,13949,2,98,"English","USA","R",6.1,453,13,22,284,"Comedy"
127,105,386,6390032,24977,2,229,"English","USA","R",7.5,0,17,20,1169,"Biography"
262,129,195,20167424,131831,0,231,"Spanish","Argentina","R",8.2,33000,24,9,322,"Drama"
252,37,0,5923044,113451,0,537,"English","USA","X",7.8,0,12,31,387,"Comedy"
31,81,0,3293258,11399,0,131,"English","USA","PG-13",5.2,0,11,17,552,"Action"
39,106,22,886410,1024,0,494,"Spanish","Mexico","R",6.8,140,17,20,67,"Drama"
337,103,12,252652,54104,0,199,"Norwegian","Norway","PG-13",7,38000,11,8,12,"Comedy"
30,101,0,220234,1950,3,24,"English","USA","R",6.5,360,10,12,746,"Comedy"
265,102,82,34350553,104072,4,207,"English","USA","R",5.7,15000,9,6,583,"Action"
50,98,9,101228,7228,4,53,"English","USA","R",6.4,414,14,13,6468,"Comedy"
50,91,23,96793,12188,3,135,"English","USA","PG-13",5.3,1000,8,14,1805,"Action"
9,105,28,123777,342,0,15,"English","Canada","PG-13",4.7,0,16,2,284,"Action"
6,100,117,29233,75,0,2,"English","USA","",7,121,14,3,8,"Documentary"
169,80,10,77413017,45984,0,331,"French","France","G",7.6,0,21,13,3714,"Documentary"
290,107,78,5354039,92599,8,225,"English","USA","R",7.1,21000,11,7,6990,"Biography"
159,92,0,2926565,28573,0,72,"English","USA","R",6.5,0,5,10,708,"Comedy"
535,107,141,13092000,399138,0,731,"English","USA","R",8.5,129000,8,4,8502,"Drama"
214,135,353,7563397,533200,0,749,"Portuguese","Brazil","R",8.7,28000,11,16,370,"Crime"
47,99,8,104257,19194,2,160,"English","UK","R",7.1,0,13,19,449,"Comedy"
85,93,22,17311,12304,0,73,"English","USA","R",6.7,799,13,12,3936,"Crime"
349,115,346,610968,170155,1,249,"Danish","Denmark","R",8.3,60000,8,6,56,"Drama"
60,91,38,8108247,9607,0,174,"English","USA","PG-13",7.4,0,5,12,489,"Drama"
16,92,4,7680,704,0,18,"English","USA","R",6.4,100,23,19,493,"Drama"
212,128,39,3766595,29248,7,86,"French","France","PG-13",7.5,0,9,10,6,"Drama"
122,99,6,2277396,29239,0,70,"English","USA","PG-13",7.2,0,4,9,471,"Drama"
155,101,13,6517198,30474,0,172,"Spanish","Colombia","R",7.5,0,19,14,99,"Crime"
261,105,101,5776314,73349,4,142,"English","USA","R",7.2,15000,9,8,517,"Comedy"
94,109,644,141600000,90177,6,257,"English","USA","R",7.6,0,12,40,781,"Comedy"
164,110,82,51100000,139432,2,418,"English","UK","Approved",7.8,0,10,54,255,"Action"
134,94,0,16501785,469561,4,514,"English","UK","R",8.2,21000,13,22,1148,"Drama"
53,115,0,38168022,4687,0,83,"English","USA","R",6.6,290,28,18,599,"Comedy"
264,98,21,84749884,82133,0,359,"English","USA","R",5.7,14000,21,8,320,"Horror"
94,91,52,24788807,21245,0,213,"English","UK","PG",7.4,0,17,20,614,"Comedy"
215,120,909,21244913,123090,2,888,"English","Germany","R",8,4000,21,16,532,"Crime"
85,109,611,377420,2789,1,20,"Mandarin","China","PG-13",7.3,0,11,4,297,"Drama"
138,87,28,30000000,43485,0,327,"English","USA","R",5.4,0,45,33,334,"Fantasy"
55,117,133,20966644,29610,0,94,"English","UK","Unrated",7.4,0,18,33,460,"Drama"
361,85,65,64423650,139329,0,578,"English","USA","R",5.7,31000,9,5,762,"Horror"
411,110,301,48056940,155153,0,524,"English","USA","R",6.8,58000,8,6,610,"Horror"
24,113,9,19184015,1466,1,35,"English","USA","R",5.4,63,31,16,49,"Biography"
35,98,188,24629916,12942,0,34,"English","USA","PG",5.1,902,7,21,1221,"Comedy"
158,86,41,19472057,25332,0,307,"English","USA","R",5.9,0,36,32,476,"Horror"
122,161,767,27200000,149444,2,273,"English","UK","PG",8.2,0,28,61,296,"Adventure"
16,100,32,15369573,2580,1,54,"English","USA","PG",5.3,710,15,28,339,"Adventure"
